"SHA","Message","","",""
"926dcb80e1cf6b92eda148b53b74d569b3a5e9b9","Revert ""Fixes #123592: Move extension host spawning to the shared process""","","",""
"174db5eb992d880adcc42c41d83a0e6cb6b92474","Fixes #134662: Configure strings and comments embedded in template expressions to be identified as strings and comments","","",""
"41b414c26b120e139a34f1a7a8e99cdf40593e8c","Fixes #134942: When parsing comparison expressions","pending","",""
"5c0e664fd3d0a192dfa4df909e0915aa057f0aee","ensure show() hide() show() hide() emits two didHide events. Fixes #135747","","",""
"f8fe350a572230be58b6cd3558ab27df0e1aa39b","Fix #135913","","",""
"36890f8e282bcf5b03800975f4f94ae5a5c26c8b","Fixes #110377 and #135023 : Maintain query and fragment parts of uris when transforming them","","",""
"e9e861fa4ead6529aefc84cf8004e7f9960576a4","Fixes #132162 by adding \b to brackets that use letters. Uses same logic as existing bracket matching code.","","",""
"f6e8c633ff472c7e634d329d16d9030960e558f7","Don't use `getStatistics` to get errors in prelaunch task Fixes #134383","","",""
"704e0d233de50b8f20888c011cdd186e123d8fad","Fixes #135898 by adding enumDescriptions.","","",""
"0f7f6e338a4e86306474d4d01bdea9b8fe798017","Fix #135381","","",""
"50f3ca62d0d274aca8812f28f94f06aef30ba5fc","Fix placeholder for extension recommendation treatment","","",""
"c4dcc486d3817cc83cda90c6a791bac14ab96d44","Fix #135505: Walkthrough markdown command links are broken","","",""
"f781291461a7a172d914160b5b4d17d30118dd67","Fix #134665","","",""
"e631826588c649192b17da1a4cc3045a7512781b","Update Codicons:Make search icons the same weight (Fixes #135894) https://github.com/microsoft/vscode-codicons/commit/56d6bb32d87aa027576760a0337633c9bc8c4bd4","","",""
"ebfbd226837bfdcf7d89676e734b91b32f63faa6","Fix #135854","","",""
"27ef170cb56e050648b2fcfb39b62fb68b93e909","Fix Local Port Host setting Fixes #135201","","",""
"5e4bc951cd688ee8c4b4ddd9659253ab7f26079e","Hitting return after </button> element crashes VS Code (Insiders). Fixes #135806","","",""
"e16defc5980b0d0942d3ee50e140fd3699c9be0b","Fix search editor scrolled to bottom on first search when editor group changed. (#134693)","","",""
"4935c64780849f002406d6c3a664a6890d98e37b","Fixes #86481: Switching language notification only has 1 button?","","",""
"31ca4cd39a07f9b3e60de2ee570cf55204acb2c0","Fix #71096","","",""
"885eb8d846bc1843ebe95804a1ac0ce9466af743","Fixes #26393 by changing the default behavior of InsertCursorAbove/Below","","",""
"e3e5feceb5544d5a6888ce088b2c73345f31cf52","Fix typo in timelinePane.ts (#131356)","","",""
"2e2350f5cda16e237d1a5aca4587df001291d354","Fix ESM webpack problem","","",""
"286606327d43a9bfc9f7891c7a1d721b30d1808d","Fix #135692","","",""
"75d2f6d5f28d1fd1fe9458c21338ea57fd8883a3","Fix layering problem","","",""
"3fc735d00a945487107e6c3608bd44ca1afa79e8","Fix layering problem","","",""
"c208d9b0c83141480a62f067b833ca63beb7b723","Fix wording in test","","",""
"0f7982a344dfc182b61338fbbcad0912d2fb01f1","Fix mkdir arguments order (#135182)","","",""
"bda864be2869a80b621d3659e45962fb2d172d3c","Fix #134909","","",""
"32744a08fb90b549696d89d865b5ba3095946736","Fixes #135440 by allowing the preselection range to be longer than the range of the preselected item.","","",""
"c78245a79c4a8f080ac98f62c099fcc54da9a98d","Fixes #135529 by not rendering guides on top of others.","","",""
"ba5517b91151ab40611bfb6d88d0b9f9c4472954","Fixes #135151 by not colorizing brackets or rendering line scopes in xml.","","",""
"e922713ecf8ce7a0b6895f699c8c9120000e9673","Fixes #135726 by properly skipping unbalanced bracket pairs when rendering bracket pair guides.","","",""
"45fdad3a10d437fb0a45cc008eecca7c35021fb2","Fix #127825","","",""
"870aa86258c03c14cd543d58bda0161d190c1066","Fix css rules (#90022)","","",""
"63cf9b852bdeaf0ff9f586fd61c692840754eeb1","Fix #83025","","",""
"2ada30a9ecef5973039e095aadbf6b0804ede955","Fixes #134973: Cast to uint32 before validating that semantic tokens do not overlap","","",""
"a2a1c4baa4b45b0c51a065518f051241a1e511ad","Merge pull request #135081 from AiverReaver/minimapScrollFix","","",""
"aa5b9d7e11e6fbd6686de7e41a77d8cfeaba6152","Fixes #135102: Apply editor font info for code blocks in hover","","",""
"47c02a8127851d3ae3b3f74c66445a5ba12288e8","Fixes #128131: Also consider `%` in monospace check","","",""
"cf6f88fe9acad323de871e01dcd47b8fc89f34c5","Update default color for cell editor bg (Fixes #133699)","","",""
"5208c6a3b6a16b72da010e68c520ca33df0627eb","#134089 Fix compilation","","",""
"4808fea006a8b4bd3df62c504d67f1a0cc99d2f2","Fix #134089","","",""
"7f754c8a03d0f1fd1f22b8ff52631a1936a2dc12","Fixes #94313: reveal position","pending","",""
"ae8175ebfe075b5e95b65924dae8db4383c6a47c","Fix #25290","","",""
"60057f97131d70709bbcd46c2403b0809a621506","[remote cli] difftool on newly created files cancels the diff and completely closes the workspace. Fixes #135634","","",""
"724d8f640790f1f9bd355308ef10233f7e9a5706","Fixes #93769: Respect `zIndex` when rendering decorations in the overview ruler","","",""
"7443621e3b4366b7dabca94b0ba988cf8f47e164","Fixes #66482: Stop massaging marker ranges since we now render squiggles with empty ranges","","",""
"91c9d8ba86ef7774d72ed3378bc0c5033e1fd6e2","Fixes #135467: update to latest loader which honours `nodeModulesMap` and `amdModulesPattern` only when running in a node-like environment","","",""
"7fefb2f942218dc5479a19a2d08c4437ef381521","[html] auto-indent not working for tags with attribute values containing /. Fixes #111932","","",""
"c3488ed740b25de25eca15bd3e0588270cdba9e7","Request adding new 'decorator' semantic token scopes for Javascript/Typescript. Fixes #114082","","",""
"865593aaa361ac8aaac573a1a23067c07de87fa8","Don't render bracket pair guides for unbalanced pairs. Fixes #135549.","","",""
"ec6ee19e3cbc48526801badb8ee445441b507877","Fix restoring of focus when webview content updates","","",""
"b97ab80c188fef1d9470fa392ba22b91dd6095c4","Fix typo in PAT auth flow error message","","",""
"17dc0268248ad2a15741900d915687e796447217","Fix a few more cases of math block highlighting","","",""
"3eeb80e04e2cfa1c82b169ae6d223f717b3d6d96","Remote file not opened in existing remote window. Fixes #131731","","",""
"d51d2910d89fd8b233ce80f4fd174d2bb901f72a","Fix scheme check","","",""
"514ad0acf04fba53550d0351df9e19928045bc5d","Fix #135422","","",""
"510b49e1da0f485c5e3836c000787cea1d68a99c","New snippets file has language mode of ""JSON"" rather than ""JSON with comments"". Fixes #120190. Fixes #119538","","",""
"fc504f3af3a1db68c9b29105d6e396bbc77c12cc","Fix when clauses for Emmet commands","","",""
"792df9da2fb0eb94c211f9c1194bf4862992b366","Fixes #135125 by not colorizing any bracket pairs in html.","","",""
"8fc2a8d2ce1be3972f2f0d05d0816d967760a8db","Fix comment","","",""
"7f8d4650698368a304f2057211b674e474f3e367","Fixes #134149","","",""
"550ae45dedf341fae76fc1d5f0f46dbaaae8d5bd","Fixes #121160: Tokenize only visible model lines","","",""
"242a6c3e1022073b8810a8fb49fbafe23fa19bb3","Fix default value comparison function","","",""
"985090f51cdf70a3fca4c5eeb5e33cd6ab5f0184","Fix #135379","","",""
"569e06a834dc2e70d3744493d6d984b62895f6bd","Fix #135381","","",""
"856e6a81ae5504fcd49b58f451f520e59ddd8f03","Fix #135395","","",""
"049691cf79fdefe73933336193da6a436a95c22a","Fix env passing with open cmd (#135039)","","",""
"f1291d0456240ac2d22eb13edba1654d4ec49a94","Make parameter hint highlight themable (Fixes #92297)","","",""
"d8e92cac361f5418a610011390c8be9d2e7360ad","Fix appHost being improperly defined","","",""
"7dfe2e33eac07d70dc45ff1f14e0c72b3db18f08","Fix test running around loading `assertCleanState`","","",""
"18f64c76f9ac27d283633d879b5c1b196b7ece8a","Fix #135163","","",""
"438c92c106c42f1c0c364f973141d5bbc4b25976","Fixes #28576: Add support for `BrowserBack` and `BrowserForward`","","",""
"ba15c2dac75556e7a1f69c4f78bd610b27769bd9","Properly update tree collapse all enablement Fixes #134762","","",""
"d69f7aa70f9f8b6968b57eb4a2ce69bfb9de761d","Fixes #125437 (#125438)","","",""
"a0cd34caf45738704cfa89e126b8a80b5c0a7b75","Fixes #134177: unset `LD_PRELOAD` on Linux and consolidate code","","",""
"c0001d7becf437944f5898a7c9485922d60dd8d3","Fixes #116483: Allow folding in the diff editor","","",""
"8d542f91be42d3a58c62204ffcfd4a0246da366f","Color picker polish (Fixes #83589)","","",""
"5240d97cf3e5e9e71a9bd9deec4f6541e9e1d4dd","Iocn hovers stopped working. Fixes #134794.","","",""
"e02350dd74ca229932eaa210382ebff3acf6b689","Fixes #131277: Reveal entire diff range in center","","",""
"a12e9cd91edd054c3c4eaecb67c6d11d11ccf03e","Fix zoom-out on an image [#131080] (#134706)","","",""
"b85a272298404dd7e168a2c576fa31bfa28decc7","Fix csp for CDN extension locations","","",""
"fa1e1fa7016110684043c6285c7f707cc788fa1c","Fixes #112614: Improve key code => scan code mappings for Chinese keyboard layout","","",""
"f2c43358fa7cf2b27be583670f55e479b05a335d","Fixes #130396: Allow extensions to contribute keybindings using scan codes","","",""
"33d6815ac380a6cff5b9def5d74ce1b013bca62d","Fix potential null ref","","",""
"1ddaeae9bedb1d5d084b0142dcc9e799d4540568","Align view margins (Fixes #93023)","","",""
"d7d69ce904f96f5a49a67b47402d90ddb023f365","Fixes #135101: Install named pipe listener before launching the extension host","","",""
"e35e898ac77744a6d289df4082d23799ff9e1b61","Fix ext host performance metrtic classification","","",""
"92c2c396df3895a8914a38f527d3ebe228de111c","Update Codicons: Update `whole-word` (Fixes #54275) https://github.com/microsoft/vscode-codicons/commit/bde6c41dadd11fcba8d2ac0440d0eca32a058be8?short_path=ebf01af#diff-ebf01af4e09e7b58fa1c8e3ee1d6c7815cde60ff290c651bb56bddbe700234bd","","",""
"4cc9d87390a322f39a2f4f1cf546a21df9084590","Fixes #128602 by adjusting the line when the previous line is also cut.","","",""
"c7906b82e932394056583e41df98c5549051c8c0","Fix settings tabs widget alignment","","",""
"1f660df97e336031b72b67068f2465c88609d127","Fixes #23690: Update `native-keymap` to a version that supports detecting keyboard layout changes on X11","","",""
"1a2749d798846ddfae1ca309c09e1eca180d6352","Fixes #132802 by making maxTokenizationLineLength configurable per language and reducing the default for TypeScript.","","",""
"cac7d5580a98c0f19712c09f8a36168c10f754ce","Fix #30165","","",""
"fd4311b68b0d6ba1b46f43bdc9ce500360b441f0","Fixes #134690. Don't compute ghost text if preview is disabled or if the suggestion is too large.","","",""
"6b6ab5418843dca551c77028fca54b2b391af6ba","Fix #130384","","",""
"83fec0220ce2da76e4c1f7d731b98fd8ba7a2093","Add retry logic for flaky git operations Fix #132218","","",""
"5d60bcd24140cf7027f6a5154805f790eb0894d0","Fix null type error","","",""
"d8f67118b4e29244982119d51c75ad38db0374b1","Fix #https://github.com/microsoft/vscode/issues/134667","","",""
"7f585516c18ecae46ab42587eabb7c0293f3d2e3","Fix https://github.com/microsoft/vscode-dev/issues/246","","",""
"04dc16251a4fca564ee339051f488c2bff17130d","Fix compilation errors","","",""
"caa8e81102b893b6c0b6bda25abfa8176d452da4","Fixes #24166: update node-native-keymap","pending","",""
"41dee5fd91a4c370d024771a774defc50f327aa6","Update Codicons Add `lock-small`","Tue"," 12 Oct 2021 13:57:43 -0700","pending"
"f1449c4cdc34a149941ceb8bcb3e69cc634cc8cd","Fixes #134664 by committing inline suggestions on tab when the indentation of the inline suggestion is less than tab width.","","",""
"0d803d3e51a93abffadbebcbc4b9e835396acfbc","Fixes #123592: Move extension host spawning to the shared process","","",""
"aa5a6405d2da32e46eb75d635e91cde9669b93c6","Fixes test.","","",""
"c6e447b350eab7add83230d5e50c2642e2df8a65","Fix a typo in npm extension package.json","","",""
"2a656c86053d80eea94ad43df7315798c46e8db2","Fix https://github.com/microsoft/vscode-dev/issues/338","","",""
"f8679c1e68ccf89ccaa04d63360affdbbdb34bea","Auto detect color scheme not working after reload window. Fixes #126823","","",""
"1753fed71054d7779d33d60aef07b298837e60da","Fix #134792","","",""
"bb3834ddf31b717e35405b8374fb5bc4a88672e8","Fixes microsoft/monaco-editor#2691: add explicit exports in ESM for DOMPurify","","",""
"e96a97448aae1572246bf7c438b7c2ee68a964c0","Fix location comparison (#134755)","","",""
"1ef119a0cc6d1aad370fbce9b76b15456dde51fd","Fixes #134750","","",""
"2aadb61238050a0f207ab68893b1d6b6ef07a4fc","Fix #131599","","",""
"8919d390ebbf9c4cf3a5f0a6d283bb3b4c8b1a42","Fix #130868","","",""
"deb4ed92426fab79a40c030571cea97d0b7335ca","scripts/test-documentation.sh fails: Can only register one file editor input factory. Fixes #128155","","",""
"62482f6ced6cdde2e6751dcd44d03a522f175fec","'Reload with extensions' disables current remote resolver. Fixes #128227","","",""
"7aaa2474eb4bce648f75de5dc315ddb51418d10a","JSON Schema validation https failed without details. Fixes #127769","","",""
"35a8182683e852b2ff240fc0ae2e706aef3d7db2","Fixes microsoft/monaco-editor#2671: Make marked.js ESM compliant","","",""
"ecae847b95eb8e711d0f648f58a2c464786f3f04","Fix navigate in untitled files","","",""
"3629e68250984b73549c25488fd8f7821e404a73","Fix rendering of `@example` comment blocks (#132821)","","",""
"2b06d315be4805899fdbb333a3b0d65fef394db4","Fix link in .d.ts","","",""
"f92df8b8d0be69b1237d8613c12c53a0c74fddd2","Status hover: cannot show hover twice via keyboard. Fixes #134091","","",""
"760c17870296aea65c84f041d7aeb8ef6ab2d6ec","Fix #134568","","",""
"df994efca55ac6cc9c859dc4d9ad6b2db6981383","Fixes tests.","","",""
"2d11b54ea8760aa0984c992bfa2213da8c4f60a1","Merge branch 'microsoft:main' into Fix-keybindings-title","","",""
"4f518df006f9c4d0613b4b279801321dc6ed48b5","Fix link","","",""
"3149492f19e64c72c252fae683354d394642c5a5","Fixes 129678 by tweaking border decoration of inline suggestions.","","",""
"160ca5ef343593ba94a80343748b4d603fb9c294","Fix #134184","","",""
"ad2192fd8bf3f589a5a029ab8710e24f7f83ed92","Fixes #133613: Do not highlight matching brackets if text editor has no focus.","","",""
"9d43adcc17f8dbf59be70f146f6667e9cd0eadf5","Fixes #133353 by hiding inline suggestions when the editor loses focus.","","",""
"5081eb07bf34a8e67494ef505a7494d2429564ca","Fix icon shrinking issue @sbatten","","",""
"b074a8af98fab7704a04bcf9e2c8914940d5d47d","Fix #86965","","",""
"93ab0da0d28813b66958a97dd44148c5d0900708","Fixes #132641: Use document.activeElement to double check that the webview really has focus (#134164)","","",""
"e7d0b82c5660224da0dd0948eff573ffef369585","Fix Description field","","",""
"974af82b2749efa3f3b09a712bf87801305057e8","Fix #134302","","",""
"b71da6410350696e3ed6eed4108d4d5ac53a7f6c","Fix microsoft/vscode-internalbacklog/issues/2423","","",""
"b65f57336e56a3b721408d552174ac1443bb7a09","Fix #134252","","",""
"5c07e47a9d715971ba9388b79fe0e43e893018f1","Fix #134231","","",""
"81ad6d14dc0c017762a6a588345f667ad1bb36ba","Fixes #131922: Only use &nbsp; after a <space> in HTML clipboard on Windows","","",""
"1404654b36d84aa0d8b960b18787e60fba6d8eae","Fix #132361","","",""
"595bc1d56b9fbcd1b353a49415d12a992137aa5e","Fix fragment being dropped from in-memory js/ts resources","","",""
"83b7d33abba1fbc9ba6dbf25b53b47821086b22f","Fix missing renderer telemetry","","",""
"dd2047265699763a20d8cfc8ebbcb8222cfac129","Fixes #129554: Do not leave the `ExtensionsActivator` in an attempt to activate descriptive extensions","","",""
"4c407f973cd73ed717e9406223b8868f57b98a78","Fixes #114925: Adopt `HoverWidget` in `ModesGlyphHoverWidget`","","",""
"a79d0fdb43e0c14dd85aca6c2439ef772d1d017b","Fixes #133708: substitute constants when deciding if a default keybinding is targetted for removal by a user keybinding","","",""
"eaaddb8865f743789b0bca7517523809aea28757","Fixes #125968: Add monospace fallback to font family in Safari","","",""
"e291f28c168df66d0d3f40f5e37c1f392dc283dd","Fixes #123610: Disable inspect tokens widget in notebook editors","","",""
"801dff2f3b602d3f90ffbf2b605ec4ff3fe3d022","[html] auto close triggers on undo/redo and breaks undo/redo history. Fixes #34484","","",""
"2306ad1ef4817ea73d1df93b6eb5c3e23f65826d","Fixes #129669: new setting to control status limit Also bumps the default from 5000 to 10","pending","",""
"6fed60f8f4dd21fb16dcbe64a742296b339ff0ee","Fix formatting","","",""
"2b3f9adf88ba0a0b56c31bf53e4a4bdf9332a68d","Fix typescript NLS JSON (#134179)","","",""
"d0f7b309cfdc6a7d68c1b53a896ef8ab8737aba9","Check debugger enablement when guessing Fix #133957","","",""
"1f32001c0bdb14f77f8c6a7278a8d7732a5024e6","Fix #133150","","",""
"faf8d1c356473e78a074ee3e9a4fdb91bff8641a","Enable cell folding all the time Fix #132800","","",""
"c84c965c3c80737cf338e203f2b395dbe3c249e5","do not buff YAML in language detection. Fixes #129596","","",""
"e25d82010a0a5260ced20429061dfc55068865cd","Fix #129968","","",""
"f862cf80da5bc12c5a58c17d2ce57537c456a6ae","Fix https://github.com/microsoft/vscode-jupyter/issues/7732","","",""
"f4ef7844958fc2e329fb2d3326cdf8d7925b1fe7","Fixes #130072: Unset the env variable `DEBUG`","","",""
"e50637bc5fb020d40516b53a495b7094b45498c1","Fix failing tests","","",""
"2b191f753adea37a8c051bf6b07ec88ad72bb1c7","Fix #133892","","",""
"cb5a2323b1024a0ae2db4575b88dfe77ca1c62c1","Fixes #130371: only consider single modifier keypresses if the keys are pressed alone","","",""
"c2851b085cf6cb7c38707a681811f14382c3b26a","Fix #134089","","",""
"60bd4832893df5694f41b495443363d0518bdba1","Fixes vertical alignment of review pending label","","",""
"820bbbebc9143f097a1ef58ad4fead67878e8133","Fix include pattern handling for search provider results Fix #134065","","",""
"6fe68a2b0ca3ffc1d08484abb57c11e00608f56d","Fixes #133974: SCM - sync changes button","","",""
"2e5d3dbf94c605652dccdcad573448f1e299ef56","Fix #133989","","",""
"76a2090489912482336344cd06dffbb72091c5a8","Fixes #133978.","","",""
"96353e2bcffb4b2d64189f5b27225dcfa7583431","Fix typo","","",""
